 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
MNXR101818,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101819,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101820,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101821,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101822,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101823,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101824,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101825,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101826,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101827,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101828,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101829,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101830,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101831,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101832,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101833,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101834,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101835,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101836,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101837,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101838,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101839,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101840,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101841,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101842,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101843,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101844,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101845,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101846,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101847,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101848,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101849,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101850,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101851,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101852,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101853,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101854,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101855,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101856,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101857,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101858,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101916,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101919,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101920,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101921,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101951,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101967,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR101968,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102006,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102007,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102016,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102017,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR102018,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102019,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102021,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102025,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102073,0,0,0,1,0,0,0,0,1,0,1,0,0
MNXR102083,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102084,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102139,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR102140,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102151,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR102175,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102217,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102219,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102225,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102226,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102228,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102235,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102249,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102250,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102251,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102252,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102253,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102254,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102256,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102257,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102259,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102260,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102261,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102262,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102263,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102265,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102266,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102269,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102272,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102273,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102274,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102275,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR102276,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102279,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102280,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102281,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102282,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102286,0,0,0,1,0,1,1,1,0,0,0,1,0
MNXR102287,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102289,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102291,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102292,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102293,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR102294,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102295,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102298,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102401,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR102418,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102419,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR102477,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR102479,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102497,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102505,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR102578,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102588,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102623,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102624,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR102636,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102638,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102684,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102702,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102706,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102727,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102790,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102816,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102817,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR102818,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102823,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102825,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102844,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102849,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102851,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102875,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR102876,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103052,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103055,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103073,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103093,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103129,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103183,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103186,0,0,0,1,0,1,1,1,0,0,1,1,1
MNXR103188,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103189,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103192,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103198,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103199,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103200,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103201,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103202,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR103203,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR103207,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR103212,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103247,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103249,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103323,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103324,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103334,0,0,0,1,0,1,1,0,0,0,1,1,1
MNXR103360,0,0,0,1,0,1,1,1,0,0,1,1,1
MNXR103363,0,0,0,1,0,1,1,1,1,0,1,1,1
MNXR103365,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103387,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103424,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103441,0,0,0,1,0,0,1,0,0,0,1,1,1
MNXR103442,0,0,0,1,0,1,1,0,0,0,1,1,1
MNXR103447,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103448,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103453,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103463,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103467,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103468,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103469,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103472,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103473,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103478,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103492,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103493,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103494,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103497,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103512,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103515,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103516,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103517,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103518,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103536,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103539,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103542,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103560,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103561,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103589,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103609,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103610,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103637,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103638,0,0,0,1,0,1,1,1,0,0,1,1,1
MNXR103643,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103644,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103646,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103671,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103672,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103688,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103697,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103703,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103704,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103708,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103709,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103711,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103717,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103720,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103755,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103764,0,0,0,1,0,1,1,1,0,0,1,1,1
MNXR103765,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103766,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103768,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103769,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103778,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103779,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103780,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103781,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103786,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103787,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103788,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103792,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103797,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103807,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103812,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103816,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103821,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103825,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103830,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103831,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103832,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103846,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103851,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103860,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103861,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103867,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103868,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103885,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103897,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR103900,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103901,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103916,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103923,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103949,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR103987,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104012,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104031,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104032,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104123,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104125,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104147,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104155,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104156,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104157,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104158,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104159,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104160,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104161,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104165,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104166,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104167,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104173,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104174,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104175,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104178,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104179,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104180,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104181,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104182,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104183,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104190,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104191,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104192,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104193,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104194,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104195,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104196,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104199,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104200,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104201,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104202,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104209,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104210,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104211,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104212,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104213,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104214,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104215,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104216,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104217,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104218,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104219,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104220,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104221,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104222,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104223,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104224,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104225,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104226,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104227,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104228,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104229,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104230,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104231,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104232,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104233,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104234,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104274,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104292,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104293,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104294,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104307,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104330,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104331,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104333,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104334,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104336,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104337,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104340,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104341,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104342,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104345,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104346,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104349,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104352,0,0,0,1,0,0,0,0,1,0,1,1,1
MNXR104353,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104366,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104385,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104386,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104387,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104388,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104389,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104391,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104442,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104449,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104451,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104453,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104462,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104463,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104465,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104467,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104472,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104502,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104531,0,0,0,1,0,1,1,1,0,0,1,1,1
MNXR104537,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104538,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104545,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104547,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104549,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104551,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104553,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104571,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR104574,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104576,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104578,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104580,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104582,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104584,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104586,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104588,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104590,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104601,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104602,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104603,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104604,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104607,0,0,0,1,0,1,1,0,0,0,0,1,0
MNXR104608,0,0,0,1,0,1,1,0,0,0,0,1,0
MNXR104616,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104624,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR104626,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104633,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104729,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104731,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104733,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104734,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104735,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104742,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104743,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104744,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104785,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104786,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104789,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104790,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104793,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104794,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104818,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104820,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104835,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104836,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104837,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104838,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104839,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104840,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104841,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104842,0,0,0,1,0,0,0,0,1,0,1,1,1
MNXR104844,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104847,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104855,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104856,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104903,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104904,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104922,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104923,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104938,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104939,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104942,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104951,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104955,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104967,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104985,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104989,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR104991,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104992,0,0,0,1,0,0,0,1,0,0,1,1,1
MNXR104996,0,0,0,1,0,1,1,1,1,0,1,1,1
MNXR104997,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105004,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105062,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105065,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105075,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105081,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105086,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105101,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105119,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105120,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105121,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR105122,0,0,0,1,0,0,0,0,0,0,1,1,1
