 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
m3_RXN-23484,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23485,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23486,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23487,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23488-CPD-26014/NAD//CPD-26013/NADH/PROTON.37.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23488-CPD-26014/NADP//CPD-26013/NADPH/PROTON.39.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23489,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23490,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23491,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23492,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23493,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23494,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23495,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23496,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23497,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23498,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23500,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23501,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23503,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23504,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23505,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23506,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23510,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23511,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23513,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23514,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23515,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23516,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23517-CPD66-68/OXYGEN-MOLECULE//CPD66-57.35.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23518,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23519,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23521,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23525,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23528,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23562,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23599,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-23830,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-6222-ADP-D-GLUCOSE/BETA-D-FRUCTOSE//DGDP/SUCROSE/PROTON.51.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-6222-ADP-D-GLUCOSE/Fructofuranose//DGDP/SUCROSE/PROTON.50.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-6222-NDP-glucoses/BETA-D-FRUCTOSE//Nucleoside-Diphosphates/SUCROSE/PROTON.69.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-6763-CPD-21126/WATER//CPD-14757/PYRUVATE/AMMONIUM.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-761-ADP-D-GLUCOSE/GLC-6-P//TREHALOSE-6P/ADP/PROTON.47.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-7973-CPD-7424/OXYGEN-MOLECULE//CPD-7279/CPD-7280.44.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN-8315,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN0-7229-GLYCOLLATE/2-METHYL-3-PHYTYL-14-NAPHTHOQUINONE//GLYOX/CPD-12831.64.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN0-7229-GLYCOLLATE/CPD-9612//GLYOX/CPD-15301.37.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN0-7229-GLYCOLLATE/CPD-9720//GLYOX/CPD-12126.37.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN0-7229-GLYCOLLATE/UBIQUINONE-6//GLYOX/UBIQUINOL-30.44.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN2DNV-43,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-ALPHA-GLC-6-P/WATER//GLC/Pi.28.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-ALPHA-GLC-6-P/WATER//Glucopyranose/Pi.38.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-D-glucopyranose-6-phosphate/WATER//ALPHA-GLUCOSE/Pi.52.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-D-glucopyranose-6-phosphate/WATER//GLC/Pi.42.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-GLC-6-P/WATER//ALPHA-GLUCOSE/Pi.32.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_RXN66-526-GLC-6-P/WATER//Glucopyranose/Pi.32.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_THIOESTER-RXN-GAMMA-LINOLENOYL-COA/WATER//LINOLENIC_ACID/CO-A/PROTON.55.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN-PALMITYL-COA/CPD0-1812//CPD-17272/CO-A.39.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__2.7.4.10-RXN-CTP/AMP//CDP/ADP.17.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__2.7.4.10-RXN-DATP/AMP//DADP/ADP.19.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__2.7.4.10-RXN-DCTP/AMP//DCDP/ADP.19.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__2.7.4.10-RXN-DUTP/AMP//DUDP/ADP.19.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3-HYDROXYDECANOYL-ACP-DEHYDR-RXN-POLYMER-INST-OH-ACYL-ACP-C16-H32//POLYMER-INST-TRANS-D2-ENOYL-ACP-C16-H32/WATER.80.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3-OXOACYL-ACP-REDUCT-RXN-POLYMER-INST-OH-ACYL-ACP-C16-H32/NADP//POLYMER-INST-B-KETOACYL-ACP-C16-H32/NADPH/PROTON.88.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3-OXOACYL-ACP-SYNTH-RXN-POLYMER-INST-Saturated-Fatty-Acyl-ACPs-C16-H32/MALONYL-ACP/PROTON//POLYMER-INST-B-KETOACYL-ACP-C18-H36/CARBON-DIOXIDE/ACP.122.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3-OXOACYL-ACP-SYNTH-RXN-Stearoyl-ACPs/MALONYL-ACP/PROTON//POLYMER-INST-B-KETOACYL-ACP-C16-H32/CARBON-DIOXIDE/ACP.89.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.1.4.45-RXN,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.107-RXN-12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS/WATER//PROCOLLAGEN-5-GALACTOSYLOXY-L-LYSINE/ALPHA-GLUCOSE.96.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.107-RXN-12-D-GLUCOSYL-5-D-GALACTOSYLOXY-L-LYS/WATER//PROCOLLAGEN-5-GALACTOSYLOXY-L-LYSINE/GLC.86.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.23-RXN-Beta-D-Galactosides/WATER//Non-Galactosylated-Galactose-Acceptors/ALPHA-D-GALACTOSE.84.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.23-RXN-Beta-D-Galactosides/WATER//Non-Galactosylated-Galactose-Acceptors/GALACTOSE.76.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.47-RXN-D-GALACTOSYL-14-D-GALACTOSYL-14-D-/WATER//Lactosyl-Ceramides/ALPHA-D-GALACTOSE.79.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.47-RXN-D-GALACTOSYL-14-D-GALACTOSYL-14-D-/WATER//Lactosyl-Ceramides/GALACTOSE.71.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.2.1.96-RXN,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__4.1.1.84-RXN,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-11281/ATP/WATER//CPD-11281/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-17866/ATP/WATER//CPD-17866/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-19217/ATP/WATER//CPD-19217/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-19760/ATP/WATER//CPD-19760/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-19761/ATP/WATER//CPD-19761/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-19763/ATP/WATER//CPD-19763/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-21212/ATP/WATER//CPD-21212/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-24871/ATP/WATER//CPD-24871/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD-548/ATP/WATER//CPD-548/ADP/Pi/PROTON.41.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-CPD0-2511/ATP/WATER//CPD0-2511/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-S-HYDROXYMETHYLGLUTATHIONE/ATP/WATER//S-HYDROXYMETHYLGLUTATHIONE/ADP/Pi/PROTON.79.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-S-LACTOYL-GLUTATHIONE/ATP/WATER//S-LACTOYL-GLUTATHIONE/ADP/Pi/PROTON.69.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3_TRANS-RXN-358-S-NITROSOGLUTATHIONE/ATP/WATER//S-NITROSOGLUTATHIONE/ADP/Pi/PROTON.67.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Cytochromes-C-Oxidized/CPD-9956//Cytochromes-C-Reduced/UBIQUINONE-8/PROTON.75.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Cytochromes-C-Oxidized/UBIQUINOL-30//Cytochromes-C-Reduced/UBIQUINONE-6/PROTON.79.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Oxidized-Cytochromes-C6/CPD-9956//Reduced-Cytochromes-C6/UBIQUINONE-8/PROTON.77.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Oxidized-Cytochromes-C6/UBIQUINOL-30//Reduced-Cytochromes-C6/UBIQUINONE-6/PROTON.81.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Oxidized-cytochromes-c551/CPD-9956//Reduced-cytochromes-c551/UBIQUINONE-8/PROTON.81.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__1.10.2.2-RXN-Oxidized-cytochromes-c551/UBIQUINOL-30//Reduced-cytochromes-c551/UBIQUINONE-6/PROTON.85.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-1-2-DIPALMITOYLPHOSPHATIDYLCHOLINE/ATP/WATER//1-2-DIPALMITOYLPHOSPHATIDYLCHOLINE/ADP/Pi/PROTON.95.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-1-PALMITOYLGLYCEROL-3-PHOSPHATE/ATP/WATER//1-PALMITOYLGLYCEROL-3-PHOSPHATE/ADP/Pi/PROTON.89.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-11994/ATP/WATER//CPD-11994/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-12587/ATP/WATER//CPD-12587/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-12594/ATP/WATER//CPD-12594/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-15924/ATP/WATER//CPD-15924/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-17766/ATP/WATER//CPD-17766/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-2183/ATP/WATER//CPD-2183/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-2184/ATP/WATER//CPD-2184/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-2185/ATP/WATER//CPD-2185/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-2186/ATP/WATER//CPD-2186/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-22222/ATP/WATER//CPD-22222/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-22224/ATP/WATER//CPD-22224/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-22226/ATP/WATER//CPD-22226/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-22229/ATP/WATER//CPD-22229/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-25561/ATP/WATER//CPD-25561/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-25563/ATP/WATER//CPD-25563/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-481/ATP/WATER//CPD-481/ADP/Pi/PROTON.41.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-649/ATP/WATER//CPD-649/ADP/Pi/PROTON.41.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8086/ATP/WATER//CPD-8086/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8087/ATP/WATER//CPD-8087/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8268/ATP/WATER//CPD-8268/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8291/ATP/WATER//CPD-8291/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8343/ATP/WATER//CPD-8343/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-8355/ATP/WATER//CPD-8355/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD-9646/ATP/WATER//CPD-9646/ADP/Pi/PROTON.43.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPD3DJ-11366/ATP/WATER//CPD3DJ-11366/ADP/Pi/PROTON.51.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-CPDQT-520/ATP/WATER//CPDQT-520/ADP/Pi/PROTON.45.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-L-1-LYSOPHOSPHATIDATE/ATP/WATER//L-1-LYSOPHOSPHATIDATE/ADP/Pi/PROTON.69.,0,0,1,0,0,0,0,0,0,0,0,0,0
m3__3.6.3.1-RXN-PHTYOSPHINGOSINE-1-P/ATP/WATER//PHTYOSPHINGOSINE-1-P/ADP/Pi/PROTON.67.,0,0,1,0,0,0,0,0,0,0,0,0,0
m4_13-BETA-GLUCAN-SYNTHASE-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_2.3.2.15-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_2.4.1.43-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_2.7.7.8-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_2HGOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.1.13.3-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.1.26.4-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.1.4.1-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.37-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.55-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.58-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.59-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.78-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.2.1.8-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.6.4.3-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_3.6.4.6-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AAAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AATCm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACACT1,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACACT4,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACACT5,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACACT6,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACACT7,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACCAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACPS1m,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ACRSP,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ADNKm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ADSH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AKGDHmi,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALAAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALATAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALATLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALCDH_nadp,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALCDHmi,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ALPHA-13-GLUCAN-SYNTHASE-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AMITPn,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AMPMPFL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AMPMPPMT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AMPMPPT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AOOA,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AOTA,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AOTAm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_APPT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ARDC,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ARGD,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ARGT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ARGTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AROAT2,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AROAT2h,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AROATh,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AROHL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_AROHLh,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASCBOR2,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASCBOR3,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASCBOR4,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASNTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASNTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASNTLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPATm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPO,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPO2m,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPS,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ASPTLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ATAMm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_BCTA,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_BCTA_glu,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_BCTA_val,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_BTNCm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CALLOSES,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CALLOSESf,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CELLULOSE-SYNTHASE-UDP-FORMING-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CGDP,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CPPPGOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_CYSTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_D,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DAPEP,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DCPHYTFLOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DCZCAROR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DHAD_3mob,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DHLDH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DHRT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DMHL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DMORm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DNA-NUCLEOTIDYLEXOTRANSFERASE-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_DNGAL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ECH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_EXOPOLYPHOSPHATASE-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_FOLYLPOLYGLUTAMATESYNTH-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_FORMYLTHFGLUSYNTH-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_G5DHm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GACT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GAL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GALACTURAN-14-ALPHA-GALACTURONIDASE-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GALTLOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GDPMANNE2,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GDPMANNE3,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GDR_nadp,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GGGAP,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GHMT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLNTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLNTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLUKB,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLUTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLUTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLYCOGENSYN-RXN,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLYCOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLYDH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLYS,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GLYTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_GMPS_glu,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HAL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HBCHLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HBCOm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HDAO10x,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HISTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HISTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HMNOS,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HOXGh,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HPHLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_HST,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ILETAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ILETL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_ILETLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_IMGPS,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_IVCDH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LALDD1,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LALDD2,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LEUTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LEUTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LGGSOR,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LLDH_ferr,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LYSTAH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LYSTL,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_LYSTLm,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_MALSx,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_MAT,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_MCDH,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_MDHC_nadp,0,0,0,1,0,0,0,0,0,0,0,0,0
m4_MDHCm,0,0,0,1,0,0,0,0,0,0,0,0,0
