MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR151670,5567023 or 5567025 or 5567139 or 5569037,5565143 or 5567023 or 5567129 or 5567139 or 5569037,N/A,N/A,N/A,5565143 or 5567023 or 5567129 or 5567139 or 5569037,N/A,N/A,N/A,bra:BRADO1848 or cau:Caur_3487 or fri:FraEuI1c_6347 or ipo:Ilyop_2771 or mint:C7M51_02354 or rca:Rcas_0312 or sen:SACE_7106,RE1691M,THIOSULFATE_SULFURTRANSFERASE_RXN,N/A,N/A,N/A,THIOSULFATE_SULFURTRANSFERASE_RXN,N/A,N/A,N/A,rxn01416_c
MNXR145949,N/A,N/A,N/A,5568472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R01843__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211621,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111795,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23687731 or 5564528 or 5567568 or 5573274 or 5573280 or 5573282 or 5573294 or 5573295 or 5573296 or 5573297 or 5575671,23687731 or 5564528 or 5567568 or 5573274 or 5573280 or 5573282 or 5573294 or 5573295 or 5573296 or 5573297 or 5575671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08235,R08235,N/A
MNXR164299,N/A,5567768 or 5570660 or 5574019 or 5574699 or 5578723 or 5579828,N/A,N/A,N/A,5567768 or 5570660 or 5574019 or 5574699 or 5578723 or 5579828,5570660 or 5574699 or 5579828,N/A,5570660 or 5574699 or 5579828,N/A,N/A,RXN_19389,N/A,N/A,N/A,RXN_19389,RXN_19389,N/A,RXN_19389,N/A
MNXR150919,N/A,N/A,N/A,5567034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R10795__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR113472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R10097__in,N/A,N/A,N/A,R10097,R10097,N/A
MNXR111395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5565215 or 5565699 or 5569687,5565215 or 5565699 or 5569687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07810,R07810,N/A
MNXR103879,5568633 or 5571804 or 5576217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE3340C, RE3340M, RE3340X",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR163997,N/A,33307550 or 5566059 or 5566236 or 5569738 or 5570020 or 5573879 or 5578796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146493,N/A,N/A,110680993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_SUCD4, SUCD4",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103215,5564225,N/A,5564225,N/A,Unknown,N/A,N/A,N/A,N/A,des:DSOUD_2678 or mhg:MHY_04550,PRPPS,N/A,PRPPS,N/A,"rxn00770_c0, rxn00770_d0",N/A,N/A,N/A,N/A,rxn38273_c
MNXR211612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164538,N/A,5564364 or 5564588 or 5564845 or 5570069,N/A,N/A,N/A,5564364 or 5564588 or 5564845 or 5570069,N/A,N/A,N/A,N/A,N/A,RXN_19995,N/A,N/A,N/A,RXN_19995,N/A,N/A,N/A,N/A
MNXR162967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,phr:C6569_00880 or pstg:E8M01_18255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn03969_c
MNXR190472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5574665,5574665,fbu:UJ101_01335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08231,R08231,rxn11759_c
MNXR155003,5566521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C16DCc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103466,N/A,N/A,N/A,N/A,N/A,5568633 or 5576671,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_9545,N/A,N/A,N/A,N/A
MNXR108378,N/A,N/A,N/A,5569560 or 5576071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R03728__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mrm:A7982_06694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn35629_c
MNXR153807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1513DTALThr,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99175,5566981 or 5571706 or 5574220,N/A,5566981 or 5571706 or 5574006 or 5574220,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,"FACOAL1821, r1257",N/A,FACOAL1821,N/A,"rxn25762_d0, rxn25762_r0, rxn25762_x0",N/A,N/A,N/A,N/A,N/A
MNXR148548,N/A,5571983,N/A,5571983,N/A,5571983,N/A,N/A,N/A,N/A,N/A,RXN_7919,N/A,R04090__in,N/A,RXN_7919,N/A,N/A,N/A,N/A
MNXR103551,5568408 or 5568410 or 5572935 or 5575604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE1818C, RE1818M, RE1818R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR95319,5564469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ACOAD9m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR106021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115984,N/A,5572925 or 5573976 or 5577369,N/A,N/A,Unknown,5572925 or 5573976 or 5577369,5572925 or 5573976 or 5577369,N/A,5572925 or 5573976 or 5577369,N/A,N/A,ISOCITRATE_DEHYDROGENASE_NAD+_RXN,N/A,N/A,rxn15056_m0,ISOCITRATE_DEHYDROGENASE_NAD+_RXN,ISOCITRATE_DEHYDROGENASE_NAD+_RXN,N/A,ISOCITRATE_DEHYDROGENASE_NAD+_RXN,N/A
MNXR96196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2666C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR116620,N/A,N/A,N/A,N/A,N/A,N/A,5571312,N/A,5571312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_10979,N/A,RXN_10979,N/A
MNXR179821,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mah:MEALZ_0770 or mbur:EQU24_17575 or mmin:MMIN_11340 or msal:DSM43276_01080,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31477_c
MNXR157405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_NO3t7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR189949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5565704,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R01801,N/A,N/A
MNXR188527,N/A,110675781 or 110678983 or 5563716 or 5563717 or 5564321 or 5566404 or 5567111 or 5567872 or 5567877 or 5570515 or 5573774 or 5574223 or 5574709 or 5574710 or 5575910 or 5577564,110678983 or 5567111,5567111 or 5567877 or 5573774,N/A,N/A,5567111 or 5571448,110675781 or 5564321 or 5567111 or 5567872 or 5567877 or 5574223 or 5574709 or 5574710 or 5575910,5567111 or 5571448,ank:AnaeK_1990 or gpa:GPA_27650 or hoe:IMCC20628_00376 or izh:FEM41_09005 or labt:FIU93_26855 or mdv:C5Q96_06450 or mfu:LILAB_26715 or nen:NCHU2750_27610 or opr:Ocepr_0886 or rad:CO657_16995 or rhi:NGR_c28490 or rlg:Rleg_3605 or srg:XF24_00977,N/A,RXN_7607,R_NTD11,R01126__in,N/A,N/A,RXN_7607,R01126,RXN_7607,rxn30907_c
MNXR153366,5572378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,pcar:PC2016_1703,r0656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn35539_c
MNXR119207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_15195,N/A,N/A,N/A,N/A
MNXR95410,5567458 or 5570546,N/A,N/A,N/A,N/A,N/A,N/A,5570546,5570546,cthi:THC_1576 or mamo:A6B35_12790,ACYP,N/A,N/A,N/A,N/A,N/A,N/A,R01515,R01515,rxn34191_c
MNXR153220,N/A,110678485 or 5564862 or 5565058 or 5568897 or 5569266 or 5572759 or 5577524 or 5578680 or 5578682 or 5578684,N/A,N/A,N/A,110678485 or 5564862 or 5565058 or 5568897 or 5569266 or 5572759 or 5577524 or 5578680 or 5578682 or 5578684,5565058 or 5569266 or 5578680 or 5578682,N/A,5565058 or 5569266 or 5578680 or 5578682,N/A,N/A,1.14.19.1_RXN,N/A,N/A,N/A,1.14.19.1_RXN,1.14.19.1_RXN,N/A,1.14.19.1_RXN,N/A
MNXR158721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR106264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR104158,5577907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S2T4g,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR119666,N/A,5574140,N/A,N/A,N/A,5574140,5574140,N/A,5574140,N/A,N/A,RXN_15842,N/A,N/A,N/A,RXN_15842,RXN_15842,N/A,RXN_15842,N/A
MNXR146318,N/A,N/A,5568553 or 5579005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_RNDR1b,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105441,5572188,N/A,N/A,N/A,N/A,N/A,5572188,N/A,5572188,N/A,r1168,N/A,N/A,N/A,N/A,N/A,RXN_20223,N/A,RXN_20223,N/A
MNXR103776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3022C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_20607,N/A,N/A,N/A,N/A
MNXR101326,5575933,N/A,N/A,N/A,N/A,N/A,N/A,5575931 or 5575933,5575931 or 5575933,N/A,MACOXO,N/A,N/A,N/A,N/A,N/A,N/A,R04996,R04996,N/A
MNXR121196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_17841,N/A,N/A,N/A,N/A
MNXR143794,N/A,5578753,N/A,N/A,N/A,5578753,5578753,N/A,5578753,N/A,N/A,RXN_10976,N/A,N/A,N/A,RXN_10976,RXN_10976,N/A,RXN_10976,N/A
MNXR111729,N/A,5567710,N/A,5567710,N/A,5567710,5567710,5567710,5567710,lha:LHA_0531,N/A,RXN_11771,N/A,R08151__in,N/A,RXN_11771,RXN_11771,R08151,RXN_11771,rxn11537_c
MNXR138831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SPHMDAc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100902,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn19029_d0,ACETOOHBUTREDUCTOISOM_RXN,N/A,N/A,N/A,N/A
MNXR96700,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103539,5566270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE1796M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR162691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115898,N/A,N/A,N/A,N/A,N/A,N/A,5572017 or 5575371,N/A,5572017 or 5575371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,GALACTOSIDE_3_FUCOSYLTRANSFERASE_RXN,N/A,GALACTOSIDE_3_FUCOSYLTRANSFERASE_RXN,N/A
MNXR160382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191197,N/A,N/A,N/A,110681315 or 5565487 or 5566003 or 5567695 or 5573744 or 5573745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R00275__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103740,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2864C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR155719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CYSAMPtev,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153159,N/A,N/A,N/A,5563812,N/A,N/A,N/A,5563812,N/A,N/A,N/A,N/A,N/A,R01802__in,N/A,N/A,N/A,R01802,N/A,N/A
MNXR149440,N/A,N/A,N/A,5567358 or 5567770 or 5567772 or 5567773 or 5570787 or 5573103 or 5577172 or 5580112 or 5580113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R06134__in, R06134__in",N/A,N/A,N/A,N/A,N/A,N/A
MNXR97181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_DCAtex, R_EX_dca_e",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191443,N/A,5577930,N/A,N/A,N/A,5577930,N/A,N/A,N/A,N/A,N/A,R621_RXN,N/A,N/A,N/A,"R621_RXN, R621_RXN_NITRIC_OXIDE/NADPH/OXYGEN_MOLECULE//NITRATE/NADP/PROTON.56.",N/A,N/A,N/A,N/A
MNXR207622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_22774,N/A,N/A,N/A,N/A
MNXR104855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR116260,N/A,5572189,N/A,N/A,N/A,5572189,5572189,N/A,5572189,N/A,N/A,RNA_3_PHOSPHATE_CYCLASE_RXN,N/A,N/A,N/A,RNA_3_PHOSPHATE_CYCLASE_RXN,RNA_3_PHOSPHATE_CYCLASE_RXN,N/A,RNA_3_PHOSPHATE_CYCLASE_RXN,N/A
MNXR145327,N/A,N/A,N/A,5573603,N/A,N/A,N/A,N/A,N/A,bho:D560_0646 or ncb:C0V82_02865,N/A,N/A,N/A,R04355__in,N/A,N/A,N/A,N/A,N/A,rxn37965_c
MNXR162490,5568633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3082X,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR188938,5565034 or 5567883 or 5567884 or 5567885 or 5567886 or 5567887 or 5567893 or 5569154 or 5569156 or 5569761 or 5571203 or 5579039 or AAEL007421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TSTSTERONESULT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115361,N/A,5565031 or 5565066 or 5565073,N/A,N/A,N/A,5565031 or 5565066 or 5565073,N/A,N/A,N/A,N/A,N/A,3.2.1.18_RXN,N/A,N/A,N/A,3.2.1.18_RXN,N/A,N/A,N/A,N/A
MNXR103115,5570907 or 5572750,N/A,5570907 or 5572750,N/A,N/A,N/A,N/A,N/A,N/A,meh:M301_1072,PPM,N/A,PPM,N/A,N/A,N/A,N/A,N/A,N/A,rxn34262_c
MNXR95655,AAEL14821,N/A,N/A,N/A,Unknown,5568292,N/A,N/A,N/A,N/A,FMNAT,N/A,N/A,N/A,rxn17745_m0,2OXOGLUTARATEDEH_RXN,N/A,N/A,N/A,N/A
MNXR156611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR193920,N/A,N/A,N/A,N/A,N/A,N/A,5576472,N/A,5576472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_3522,N/A,RXN_3522,N/A
MNXR135567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mrm:A7982_06694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn33738_c
MNXR147055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5577482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R00796,N/A,N/A
MNXR148565,N/A,N/A,N/A,110674175 or 110675241 or 23687786 or 5564380 or 5564381 or 5564382 or 5564748 or 5564757 or 5565588 or 5568445 or 5569821 or 5569823 or 5571141 or 5572180 or 5572441 or 5573422 or 5573423 or 5573424 or 5575451 or 5575453 or 5575901 or 5579928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04122__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR163346,5564156 or 5564158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,r0560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR188625,5569474,5566309 or 5578303,N/A,N/A,N/A,5566309 or 5578303,5564492 or 5564584 or 5566309 or 5568521,5564492 or 5564584 or 5566309 or 5568521 or 5578303,5564492 or 5564584 or 5566309 or 5568521,ceh:CEW89_06305 or hjo:AY555_08085 or kvl:KVU_0669 or leo:AMK43_02735 or rru:Rru_A1880 or spho:C3E99_02635 or svc:STVA_48000,ALLTN,PYRUVDEH_RXN,N/A,N/A,N/A,PYRUVDEH_RXN,PYRUVDEH_RXN,R00209,PYRUVDEH_RXN,rxn30418_c
MNXR121584,N/A,N/A,N/A,N/A,N/A,N/A,5575690,N/A,5575690,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18308,RXN_18308,N/A,RXN_18308,N/A
MNXR121876,N/A,5564787,N/A,N/A,N/A,5564787,5564787,N/A,5564787,N/A,N/A,RXN_6763,N/A,N/A,N/A,RXN_6763,RXN_6763,N/A,RXN_6763,N/A
MNXR103836,5568917 or 5569887 or 5572161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE3230C, RE3230R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190914,N/A,5569117,110681357 or 5569117 or 5577671,5569117,Unknown,5569117,N/A,5569117 or 5577671,N/A,hoh:Hoch_5413,N/A,RXN_19329,R_DHFR,R00939__in,"R_rxn00686_c0, R_rxn00686_m0","RXN_19329, RXN_22709",N/A,R00939,N/A,rxn30104_c
MNXR96118,5564110 or 5576170,110676297 or 5563575 or 5563586 or 5563591 or 5564110 or 5568965 or 5570159 or 5574391 or 5576170,110674492 or 110679315 or 5564110 or 5571857 or 5574391 or 5576170,110676297 or 5564110 or 5574391 or 5576170,Unknown,110676297 or 5563575 or 5563586 or 5563591 or 5564110 or 5568965 or 5570159 or 5574391 or 5576170,110676297 or 5564849 or 5576170,110676297 or 5576170,110676297 or 5564849 or 5576170,cyn:Cyan7425_3912 or dda:Dd703_2741 or hth:HTH_0066 or trd:THERU_03660,"NDPK5m, NDPK5n",DGDPKIN_RXN,"NDPK5, R_NDPK5",R01857__in,"R_rxn01353_c0, R_rxn01353_d0, R_rxn01353_m0, R_rxn01353_n0, R_rxn01353_x0, rxn01353_c0, rxn01353_d0, rxn01353_m0, rxn01353_n0, rxn01353_x0",DGDPKIN_RXN,DGDPKIN_RXN,R01857,DGDPKIN_RXN,rxn33383_c
MNXR158333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR179794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn09950_c
MNXR96080,5572005,N/A,5572005,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,ASPCTr,N/A,ASPCT,N/A,rxn01018_d0,N/A,N/A,N/A,N/A,N/A
MNXR208194,N/A,N/A,N/A,N/A,N/A,23687459 or 23687690 or 23687728 or 23687757 or 23687838 or 23687967 or 5567250 or 5567254 or 5567255 or 5575949 or 5576192 or 5578230 or 5578720 or 5578721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23483,N/A,N/A,N/A,N/A
MNXR120305,N/A,N/A,N/A,110680993 or 5578532,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R11674__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5575931 or 5575933,5575931 or 5575933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08307,R08307,N/A
MNXR190806,N/A,5573378,N/A,5573378,N/A,N/A,N/A,5573378,5573378,N/A,N/A,CHOLINE_O_ACETYLTRANSFERASE_RXN,N/A,R01023__in,N/A,N/A,N/A,R01023,CHOLINE_O_ACETYLTRANSFERASE_RXN,N/A
MNXR112722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5567113,5567113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R09290,R09290,N/A
MNXR212830,5568633 or 5571804 or 5576217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3393M,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118500,N/A,5575470,N/A,N/A,N/A,5575470,N/A,N/A,N/A,N/A,N/A,RXN_14053,N/A,N/A,N/A,RXN_14053,N/A,N/A,N/A,N/A
MNXR103777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE3033C, RE3033R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191107,N/A,N/A,N/A,5577095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02739__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR94764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_2AGPG120tipp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111672,N/A,N/A,N/A,5563904 or 5572081 or 5572923 or 5575271 or 5576217,N/A,N/A,N/A,N/A,N/A,magn:WV31_02905 or msd:MYSTI_05936 or nao:Y958_07130 or pla:Plav_1403 or rfr:Rfer_1890,N/A,N/A,N/A,R08093__in,N/A,N/A,N/A,N/A,N/A,rxn07882_c
MNXR158324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR122862,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn25662_d0,N/A,N/A,N/A,N/A,N/A
MNXR107298,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_rxn01494_c0, rxn01494_c0",N/A,N/A,N/A,N/A,N/A
MNXR103630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2154C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99946,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105397,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115323,N/A,5575653,N/A,N/A,N/A,5575653,5564678 or 5567014 or 5575653,N/A,5564678 or 5567014 or 5575653,N/A,N/A,3.2.1.114_RXN,N/A,N/A,N/A,3.2.1.114_RXN,3.2.1.114_RXN,N/A,3.2.1.114_RXN,N/A
MNXR153960,23687481 or 23687717 or 23687959 or 5564748 or 5564749 or 5564750 or 5564751 or 5564752 or 5564753 or 5564754 or 5564756 or 5564757 or 5564758 or 5564759 or 5564760 or 5564763 or 5564764 or 5564963 or 5564964 or 5564966 or 5565578 or 5565579 or 5565588 or 5568652 or 5568653 or 5569214 or 5569820 or 5569821 or 5569822 or 5569823 or 5571141 or 5571193 or 5571382 or 5571524 or 5571526 or 5571528 or 5571529 or 5571531 or 5571532 or 5571533 or 5571536 or 5571537 or 5571538 or 5571539 or 5571540 or 5571541 or 5571543 or 5571544 or 5571549 or 5572180 or 5572441 or 5572936 or 5572939 or 5575451 or 5575453 or 5576368 or 5576391 or 5578919 or 5578920 or 5579926 or 5579927 or 5579928 or 5579929 or 5579933 or 5580020 or AAEL002872 or AAEL012491 or AAEL014607 or AAEL014608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3HSMVhep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
