MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR108654,N/A,N/A,N/A,Esi_0358.0027,N/A,N/A,N/A,CBJ32711.1,CBJ32711.1,N/A,N/A,N/A,N/A,"R04097__cytop, R04097__mito",N/A,N/A,N/A,R04097,R04097,N/A
MNXR145773,CBJ27459.1 or CBJ28342.1 or CBJ48641.1 or CBJ48918.1 or CBJ49264.1 or CBN75928.1 or CBN79447.1,N/A,N/A,CBJ28342.1 or CBJ30430.1 or CBJ48641.1 or CBJ49264.1 or CBN75928.1 or CBN79447.1 or Esi_0071.0094,N/A,N/A,N/A,CBJ28342.1 or CBJ48641.1 or CBJ49264.1 or CBN75928.1,CBJ28342.1 or CBJ48641.1 or CBJ49264.1 or CBN75928.1,hho:HydHO_0964 or pser:ABRG53_3984 or syn:sll1852 or synk:KR100_15395 or tal:Thal_0557 or tvn:NIES2134_101070,RXN-14228,N/A,N/A,"R03530__chlo, R03530__cytop, R03530__extr, R03530__mito",N/A,N/A,N/A,R03530,RXN_14228,rxn02517_c
MNXR173116,N/A,N/A,N/A,CBJ30811.1 or CBJ33175.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R00770__chlo, R00770__cytop",N/A,N/A,N/A,N/A,N/A,N/A
MNXR139799,N/A,N/A,N/A,CBN74019.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R10546__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115997,CBN78800.1,CBJ32527.1 or CBJ32712.1 or CBN76827.1 or CBN78800.1,N/A,N/A,N/A,CBJ32527.1 or CBJ32712.1 or CBN76827.1 or CBN78800.1,N/A,N/A,N/A,N/A,KETOISOCAPROATE-RXN,KETOISOCAPROATE_RXN,N/A,N/A,N/A,KETOISOCAPROATE_RXN,N/A,N/A,N/A,N/A
MNXR173786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,syf:Synpcc7942_1983,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn16497_c
MNXR95395,N/A,N/A,CBJ31692.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_ACPPAT120,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR94948,N/A,(CBJ28591.1 and CBJ48414.1) or (CBJ28591.1 and CBN73964.1),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3OAR180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR104283,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR186798,N/A,N/A,N/A,N/A,N/A,N/A,CBJ28590.1,N/A,CBJ28590.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_19669,N/A,RXN_19669,N/A
MNXR148453,CBJ32713.1 or CBN78043.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ32713.1,N/A,AMIDASE-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,AMIDASE_RXN,N/A
MNXR121837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-6268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR121488,N/A,CBN77769.1,N/A,N/A,N/A,CBN77769.1,N/A,N/A,CBJ27406.1 or CBJ27408.1,N/A,N/A,RXN_18196,N/A,N/A,N/A,RXN_18196,N/A,N/A,RXN_18196,N/A
MNXR120055,CBJ27350.1 or CBJ32681.1 or CBJ33606.1 or CBN78354.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-16401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190730,N/A,CBN76813.1 or CBN77944.1 or CBN77945.1 or CBN77948.1 or CBN77949.1,CBJ48407.1 or CBN75813.1 or CBN77944.1,CBN77944.1 or CBN77945.1 or CBN77948.1,N/A,CBN76813.1 or CBN77944.1 or CBN77945.1 or CBN77948.1 or CBN77949.1,CBN76813.1 or CBN77945.1 or CBN77948.1,CBN77944.1 or CBN77945.1 or CBN77948.1,CBN76813.1 or CBN77945.1 or CBN77948.1,aswu:HUW51_20270 or bag:Bcoa_1367 or caby:Cabys_656 or cbar:PATL70BA_2871 or eha:Ethha_0709,N/A,BRANCHED_CHAINAMINOTRANSFERILEU_RXN,R_ILETA,"R02199__cytop, R02199__mito",N/A,BRANCHED_CHAINAMINOTRANSFERILEU_RXN,BRANCHED_CHAINAMINOTRANSFERILEU_RXN,R02199,BRANCHED_CHAINAMINOTRANSFERILEU_RXN,rxn38053_c
MNXR104297,CBJ49265.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.3.1.176-RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96757,CBN77192.1,CBN74482.1 or CBN77192.1,N/A,CBN74482.1 or CBN77192.1,N/A,CBN74482.1 or CBN77192.1,CBN74482.1 or CBN77192.1,CBN74482.1 or CBN77192.1,CBN74482.1 or CBN77192.1,N/A,CREATINE-KINASE-RXN,CREATINE_KINASE_RXN,N/A,R01881__cytop,N/A,CREATINE_KINASE_RXN,CREATINE_KINASE_RXN,R01881,CREATINE_KINASE_RXN,N/A
MNXR135053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,aaxa:NCTC10138_01169 or apv:Apar_0788 or cgw:UR58_C0001G0205 or cmiu:B1H56_03445 or gei:GEI7407_2918 or luo:HHL09_20810 or mmyr:MXMO3_00199 or pnl:PNK_1406 or pnu:Pnuc_1055 or rmm:ROSMUCSMR3_02007 or tit:Thit_1181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn05842_c
MNXR107039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mich:FJK98_10310,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn01109_c
MNXR121474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_18182,N/A,N/A,N/A,N/A
MNXR112735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ26401.1 or CBJ28382.1 or CBJ28397.1 or CBJ48372.1 or CBN79206.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R09304,N/A
MNXR117113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR148381,N/A,CBJ27916.1 or CBJ49089.1,N/A,N/A,N/A,CBJ27916.1 or CBJ49089.1,N/A,N/A,N/A,N/A,N/A,RXN_19915,N/A,N/A,N/A,RXN_19915,N/A,N/A,N/A,N/A
MNXR107827,N/A,CBJ30679.1,N/A,N/A,N/A,CBJ30679.1,N/A,N/A,N/A,N/A,N/A,2.7.7.40_RXN,N/A,N/A,N/A,"2.7.7.40_RXN, 2.7.7.40_RXN",N/A,N/A,N/A,N/A
MNXR97415,N/A,CBN77773.1,N/A,N/A,N/A,CBN77773.1,N/A,N/A,N/A,N/A,N/A,RXN_10857,N/A,N/A,N/A,RXN_10857,N/A,N/A,N/A,N/A
MNXR164945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_20600,N/A,N/A,N/A,N/A
MNXR107343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27643.1 or CBN78126.1,N/A,ExchangeSeed_CU+,N/A,N/A,N/A,N/A,MANNITOL_1_PHOSPHATASE_RXN,N/A,N/A,MANNITOL_1_PHOSPHATASE_RXN,N/A
MNXR207926,N/A,N/A,N/A,N/A,N/A,CBJ31328.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23130,N/A,N/A,N/A,N/A
MNXR112764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,ag:ABI15166,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn16175_c
MNXR108712,N/A,CBJ31610.1,N/A,N/A,N/A,CBJ31610.1,N/A,CBJ31610.1,CBJ31610.1,N/A,N/A,RXN_17517,N/A,N/A,N/A,RXN_17517,N/A,R04178,RXN_17517,N/A
MNXR111560,CBJ27195.1 or CBJ27196.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ27195.1 or CBJ27196.1,saci:Sinac_0251,RXN-11520,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_11520,rxn07767_c
MNXR115118,CBJ27325.1 or CBN75233.1 or CBN79767.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-12588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR94961,N/A,(CBJ28591.1 and CBN73964.1) or (CBJ28591.1 and CBN77121.1) or (CBJ28591.1 and CBN77813.1) or (CBJ28591.1 and CBN77814.1),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3OAS180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mhd:Marky_0902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn30018_c
MNXR191939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ30928.1,CBJ30928.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R01095,RXN_12078,N/A
