 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4
m12_HMR_4034,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4036,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4038,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4040,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4042,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4044,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4046,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4048,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4050,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4052,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4056,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4058,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4059,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4060,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4064,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4065,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4066,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4067,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4068,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4069,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4070,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4071,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4072,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4073,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4075,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4077,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4078,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4079,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4080,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4081,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4082,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4084,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4085,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4086,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4087,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4089,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4091,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4097,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4099,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4101,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4103,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4108,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4109,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4111,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4112,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4113,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4114,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4115,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4116,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4120,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4121,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4122,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4124,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4127,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4128,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4130,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4131,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4132,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4133,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4134,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4135,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4136,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4139,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4141,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4143,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4145,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4147,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4149,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4152,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4156,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4158,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4159,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4160,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4162,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4163,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4165,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4166,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4167,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4168,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4169,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4170,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4171,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4172,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4174,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4175,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4176,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4177,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4179,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4180,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4182,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4185,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4186,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4187,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4189,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4190,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4191,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4193,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4194,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4196,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4197,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4198,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4199,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4200,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4201,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4202,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4204,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4206,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4208,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4209,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4210,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4211,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4212,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4214,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4216,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4219,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4220,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4222,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4227,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4233,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4239,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4241,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4242,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4244,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4246,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4252,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4254,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4257,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4260,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4261,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4264,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4265,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4267,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4268,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4269,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4270,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4276,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4278,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4279,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4280,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4281,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4282,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4283,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4284,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4285,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4287,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4288,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4291,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4295,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4296,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4297,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4299,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4300,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4301,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4302,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4303,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4304,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4306,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4308,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4310,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4315,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4316,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4317,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4318,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4319,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4320,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4323,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4324,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4326,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4328,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4329,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4330,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4331,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4332,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4333,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4335,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4336,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4338,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4340,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4342,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4343,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4345,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4346,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4347,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4350,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4351,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4352,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4354,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4355,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4356,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4358,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4363,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4368,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4370,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4373,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4375,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4379,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4381,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4383,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4385,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4386,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4387,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4388,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4390,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4391,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4394,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4396,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4398,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4399,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4400,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4404,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4406,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4408,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4410,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4412,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4414,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4415,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4416,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4417,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4420,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4421,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4422,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4426,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4427,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4428,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4430,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4431,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4440,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4442,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4444,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4446,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4448,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4449,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4450,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4453,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4454,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4456,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4458,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4459,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4460,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4461,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4465,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4466,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4467,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4470,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4471,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4472,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4473,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4474,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4476,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4477,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4480,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4481,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4482,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4483,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4484,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4485,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4486,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4487,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4488,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4489,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4490,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4492,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4493,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4494,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4495,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4496,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4500,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4501,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4503,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4505,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4507,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4510,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4512,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4514,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4518,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4519,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4520,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4521,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4523,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4524,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4529,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4530,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4532,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4536,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4537,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4539,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4540,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4541,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4542,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4543,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4544,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4545,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4549,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4558,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4559,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4560,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4561,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4565,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4567,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4568,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4570,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4572,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4573,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4574,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4577,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4579,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4580,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4584,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4585,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4586,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4587,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4588,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4589,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4590,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4591,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4592,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4594,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4595,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4596,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4597,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4602,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4603,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4604,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4605,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4607,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4608,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4611,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4612,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4614,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4615,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4617,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4618,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4619,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4621,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4623,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4625,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4628,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4629,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4630,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4631,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4632,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4633,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4635,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4637,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4640,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4643,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4644,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4646,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4648,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4649,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4650,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4651,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4654,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4655,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4656,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4657,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4662,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4663,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4665,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4666,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4667,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4668,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4670,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4673,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4675,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4676,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4679,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4680,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4681,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4682,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4683,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4685,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4686,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4687,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4688,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4689,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4690,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4693,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4694,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4695,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4697,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4698,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4699,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4700,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4701,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4703,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4704,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4705,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4706,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4708,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4709,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4710,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4714,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4716,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4718,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4723,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4725,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4727,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4730,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4733,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4734,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4735,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4736,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4737,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4739,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4740,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4741,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4742,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4744,0,0,0,0,0,0,0,0,0,0,0,1
m12_HMR_4746,0,0,0,0,0,0,0,0,0,0,0,1
