Original ID,Raw MetaNetX ID,Final ID
cpd00347_d0,MNXM511_d0,MNXM511
cpd00347_m0,MNXM511_m0,MNXM511
cpd00123_c0,MNXM238_c,MNXM238
cpd00712_c0,MNXM959_c,MNXM959
cpd00123_m0,MNXM238_m0,MNXM238
cpd00712_m0,MNXM959_m0,MNXM959
cpd00207_c0,MNXM733114_c,MNXM733114
cpd00129_c0,MNXM114_c,MNXM114
cpd02431_c0,MNXM301_c,MNXM301
cpd00129_d0,MNXM114_d0,MNXM114
cpd02431_d0,MNXM301_d0,MNXM301
cpd00132_m0,MNXM147_m0,MNXM147
cpd00133_c0,MNXM216_c,MNXM216
cpd00218_c0,MNXM274_c,MNXM274
cpd00134_x0,MNXM88_x0,MNXM88
cpd00214_x0,MNXM108_x0,MNXM108
cpd00134_d0,MNXM88_d0,MNXM88
cpd00214_d0,MNXM108_d0,MNXM108
cpd00002_r0,MNXM3_r0,MNXM3
cpd00010_r0,MNXM727276_r0,MNXM727276
cpd00012_r0,MNXM11_r0,MNXM11
cpd00018_r0,MNXM723601_r0,MNXM723601
cpd00067_r0,MNXM1_r0,MNXM1
cpd00134_r0,MNXM88_r0,MNXM88
cpd00214_r0,MNXM108_r0,MNXM108
cpd00012_x0,MNXM11_x0,MNXM11
cpd00018_x0,MNXM723601_x0,MNXM723601
cpd00136_c0,MNXM164_c,MNXM164
cpd01892_c0,MNXM1104715_c,MNXM1104715
cpd00331_c0,MNXM162425_c,MNXM162425
cpd00137_d0,MNXM1107752_d0,MNXM1107752
cpd00331_d0,MNXM162425_d0,MNXM162425
cpd00137_m0,MNXM1107752_m0,MNXM1107752
cpd00331_m0,MNXM162425_m0,MNXM162425
cpd00139_c0,MNXM222_c,MNXM222
cpd00229_c0,MNXM349_c,MNXM349
cpd00727_c0,MNXM2074_c,MNXM2074
cpd00727_d0,MNXM2074_d0,MNXM2074
cpd00139_n0,MNXM222_n0,MNXM222
cpd00727_n0,MNXM2074_n0,MNXM2074
cpd00880_c0,MNXM1165_c,MNXM1165
cpd00163_c0,MNXM733447_c,MNXM733447
cpd01140_c0,MNXM1108327_c,MNXM1108327
cpd00145_d0,MNXM392_d0,MNXM392
cpd00223_d0,MNXM732053_d0,MNXM732053
cpd00223_x0,MNXM732053_x0,MNXM732053
cpd00343_d0,MNXM465_d0,MNXM465
cpd00274_d0,MNXM722752_d0,MNXM722752
cpd01981_c0,MNXM729972_c,MNXM729972
cpd00809_d0,MNXM65196_d0,MNXM65196
cpd02069_d0,MNXM541_d0,MNXM541
cpd00284_c0,MNXM734080_c,MNXM734080
cpd00284_d0,MNXM734080_d0,MNXM734080
cpd00171_m0,MNXM145_m0,MNXM145
cpd00284_m0,MNXM734080_m0,MNXM734080
cpd00198_d0,MNXM186_d0,MNXM186
cpd00190_m0,MNXM105_m0,MNXM105
cpd00863_m0,MNXM508_m0,MNXM508
cpd00192_c0,MNXM1102789_c,MNXM1102789
cpd03969_c0,MNXM727324_c,MNXM727324
cpd00010_n0,MNXM727276_n0,MNXM727276
cpd00070_n0,MNXM1106093_n0,MNXM1106093
cpd00192_n0,MNXM1102789_n0,MNXM1102789
cpd03969_n0,MNXM727324_n0,MNXM727324
cpd00011_r0,MNXM13_r0,MNXM13
cpd00070_r0,MNXM1106093_r0,MNXM1106093
cpd00192_r0,MNXM1102789_r0,MNXM1102789
cpd03969_r0,MNXM727324_r0,MNXM727324
cpd03332_c0,MNXM4534_c,MNXM4534
cpd00604_c0,MNXM505_c,MNXM505
cpd00238_d0,MNXM733314_d0,MNXM733314
cpd00200_d0,MNXM404_d0,MNXM404
cpd02605_d0,MNXM1602_d0,MNXM1602
cpd00201_d0,MNXM1102376_d0,MNXM1102376
cpd00201_m0,MNXM1102376_m0,MNXM1102376
cpd00283_c0,MNXM722811_c,MNXM722811
cpd00012_m0,MNXM11_m0,MNXM11
cpd00283_m0,MNXM722811_m0,MNXM722811
cpd00206_c0,MNXM266_c,MNXM266
cpd00299_c0,MNXM234_c,MNXM234
cpd00263_c0,MNXM419_c,MNXM419
cpd00263_d0,MNXM419_d0,MNXM419
cpd00419_c0,MNXM548_c,MNXM548
cpd00216_d0,MNXM337_d0,MNXM337
cpd00932_d0,MNXM1365_d0,MNXM1365
cpd00216_c0,MNXM337_c,MNXM337
cpd00219_c0,MNXM737312_c,MNXM737312
cpd00219_d0,MNXM737312_d0,MNXM737312
cpd08210_d0,MNXM1458_d0,MNXM1458
cpd00658_d0,MNXM799_d0,MNXM799
cpd00737_c0,MNXM4063_c,MNXM4063
cpd01926_c0,MNXM736697_c,MNXM736697
cpd00873_c0,MNXM194_c,MNXM194
cpd00222_c0,MNXM341_c,MNXM341
